"행정구역별(읍면동)","연령별","항목","단위","2021 년",
"부안군","40~44세","총인구_여자(명)","","1101",
"부안군","45~49세","총인구(명)","","3065",
"부안군","45~49세","총인구_남자(명)","","1683",
"부안군","45~49세","총인구_여자(명)","","1382",
"부안군","50~54세","총인구(명)","","3767",
"부안군","50~54세","총인구_남자(명)","","2082",
"부안군","50~54세","총인구_여자(명)","","1685",
"부안군","55~59세","총인구(명)","","4183",
"부안군","55~59세","총인구_남자(명)","","2256",
"부안군","55~59세","총인구_여자(명)","","1927",
"부안군","60~64세","총인구(명)","","5072",
"부안군","60~64세","총인구_남자(명)","","2523",
"부안군","60~64세","총인구_여자(명)","","2549",
"부안군","65~69세","총인구(명)","","4179",
"부안군","65~69세","총인구_남자(명)","","2043",
"부안군","65~69세","총인구_여자(명)","","2136",
"부안군","70~74세","총인구(명)","","3914",
"부안군","70~74세","총인구_남자(명)","","1808",
"부안군","70~74세","총인구_여자(명)","","2106",
"부안군","75~79세","총인구(명)","","3374",
"부안군","75~79세","총인구_남자(명)","","1400",
"부안군","75~79세","총인구_여자(명)","","1974",
"부안군","80~84세","총인구(명)","","2794",
"부안군","80~84세","총인구_남자(명)","","1012",
"부안군","80~84세","총인구_여자(명)","","1782",
"부안군","85~89세","총인구(명)","","1620",
"부안군","85~89세","총인구_남자(명)","","446",
"부안군","85~89세","총인구_여자(명)","","1174",
"부안군","90~94세","총인구(명)","","519",
"부안군","90~94세","총인구_남자(명)","","110",
"부안군","90~94세","총인구_여자(명)","","409",
"부안군","95~99세","총인구(명)","","66",
"부안군","95~99세","총인구_남자(명)","","13",
"부안군","95~99세","총인구_여자(명)","","53",
"부안군","100세이상","총인구(명)","","14",
"부안군","100세이상","총인구_남자(명)","","X",
"부안군","100세이상","총인구_여자(명)","","13",
"부안군","15세미만","총인구(명)","","3916",
"부안군","15세미만","총인구_남자(명)","","2052",
"부안군","15세미만","총인구_여자(명)","","1864",
"부안군","15~64세","총인구(명)","","27360",
"부안군","15~64세","총인구_남자(명)","","14867",
"부안군","15~64세","총인구_여자(명)","","12493",
"부안군","65세이상","총인구(명)","","16480",
"부안군","65세이상","총인구_남자(명)","","6833",
"부안군","65세이상","총인구_여자(명)","","9647",
"부안군","85세이상","총인구(명)","","2219",
"부안군","85세이상","총인구_남자(명)","","570",
"부안군","85세이상","총인구_여자(명)","","1649",
"부안군","평균연령","총인구(명)","","53.2",
"부안군","평균연령","총인구_남자(명)","","50.6",
"부안군","평균연령","총인구_여자(명)","","55.8",
"부안군","중위연령","총인구(명)","","57.3",
"부안군","중위연령","총인구_남자(명)","","54.3",
"부안군","중위연령","총인구_여자(명)","","60.4",
"읍부","합계","총인구(명)","","441857",
"읍부","합계","총인구_남자(명)","","222917",
"읍부","합계","총인구_여자(명)","","218940",
"읍부","0~4세","총인구(명)","","14739",
"읍부","0~4세","총인구_남자(명)","","7445",
"읍부","0~4세","총인구_여자(명)","","7294",
"읍부","5~9세","총인구(명)","","20384",
"읍부","5~9세","총인구_남자(명)","","10362",
"읍부","5~9세","총인구_여자(명)","","10022",
"읍부","10~14세","총인구(명)","","21795",
"읍부","10~14세","총인구_남자(명)","","11120",
"읍부","10~14세","총인구_여자(명)","","10675",
"읍부","15~19세","총인구(명)","","21056",
"읍부","15~19세","총인구_남자(명)","","11174",
"읍부","15~19세","총인구_여자(명)","","9882",
"읍부","20~24세","총인구(명)","","22583",
"읍부","20~24세","총인구_남자(명)","","13358",
"읍부","20~24세","총인구_여자(명)","","9225",
"읍부","25~29세","총인구(명)","","23162",
"읍부","25~29세","총인구_남자(명)","","13059",
"읍부","25~29세","총인구_여자(명)","","10103",
"읍부","30~34세","총인구(명)","","21329",
"읍부","30~34세","총인구_남자(명)","","11288",
"읍부","30~34세","총인구_여자(명)","","10041",
"읍부","35~39세","총인구(명)","","26776",
"읍부","35~39세","총인구_남자(명)","","13951",
"읍부","35~39세","총인구_여자(명)","","12825",
"읍부","40~44세","총인구(명)","","31344",
"읍부","40~44세","총인구_남자(명)","","16305",
"읍부","40~44세","총인구_여자(명)","","15039",
"읍부","45~49세","총인구(명)","","33826",
"읍부","45~49세","총인구_남자(명)","","17990",
"읍부","45~49세","총인구_여자(명)","","15836",
"읍부","50~54세","총인구(명)","","36928",
"읍부","50~54세","총인구_남자(명)","","19971",
"읍부","50~54세","총인구_여자(명)","","16957",
"읍부","55~59세","총인구(명)","","34763",
"읍부","55~59세","총인구_남자(명)","","18318",
"읍부","55~59세","총인구_여자(명)","","16445",
"읍부","60~64세","총인구(명)","","35693",
"읍부","60~64세","총인구_남자(명)","","18121",
"읍부","60~64세","총인구_여자(명)","","17572",
"읍부","65~69세","총인구(명)","","26315",
"읍부","65~69세","총인구_남자(명)","","12781",
"읍부","65~69세","총인구_여자(명)","","13534",
"읍부","70~74세","총인구(명)","","23200",
"읍부","70~74세","총인구_남자(명)","","10917",
"읍부","70~74세","총인구_여자(명)","","12283",
"읍부","75~79세","총인구(명)","","18926",
"읍부","75~79세","총인구_남자(명)","","7884",
"읍부","75~79세","총인구_여자(명)","","11042",
"읍부","80~84세","총인구(명)","","16025",
"읍부","80~84세","총인구_남자(명)","","5651",
"읍부","80~84세","총인구_여자(명)","","10374",
"읍부","85~89세","총인구(명)","","8826",
"읍부","85~89세","총인구_남자(명)","","2430",
"읍부","85~89세","총인구_여자(명)","","6396",
"읍부","90~94세","총인구(명)","","3368",
"읍부","90~94세","총인구_남자(명)","","672",
"읍부","90~94세","총인구_여자(명)","","2696",
"읍부","95~99세","총인구(명)","","708",
"읍부","95~99세","총인구_남자(명)","","111",
"읍부","95~99세","총인구_여자(명)","","597",
"읍부","100세이상","총인구(명)","","111",
"읍부","100세이상","총인구_남자(명)","","9",
"읍부","100세이상","총인구_여자(명)","","102",
"읍부","15세미만","총인구(명)","","56918",
"읍부","15세미만","총인구_남자(명)","","28927",
"읍부","15세미만","총인구_여자(명)","","27991",
"읍부","15~64세","총인구(명)","","287460",
"읍부","15~64세","총인구_남자(명)","","153535",
"읍부","15~64세","총인구_여자(명)","","133925",
"읍부","65세이상","총인구(명)","","97479",
"읍부","65세이상","총인구_남자(명)","","40455",
"읍부","65세이상","총인구_여자(명)","","57024",
"읍부","85세이상","총인구(명)","","13013",
"읍부","85세이상","총인구_남자(명)","","3222",
"읍부","85세이상","총인구_여자(명)","","9791",
"읍부","평균연령","총인구(명)","","45.7",
"읍부","평균연령","총인구_남자(명)","","43.9",
"읍부","평균연령","총인구_여자(명)","","47.6",
"읍부","중위연령","총인구(명)","","47.7",
"읍부","중위연령","총인구_남자(명)","","46",
"읍부","중위연령","총인구_여자(명)","","49.6",
"면부","합계","총인구(명)","","558325",
"면부","합계","총인구_남자(명)","","279676",
"면부","합계","총인구_여자(명)","","278649",
"면부","0~4세","총인구(명)","","11206",
"면부","0~4세","총인구_남자(명)","","5809",
"면부","0~4세","총인구_여자(명)","","5397",
"면부","5~9세","총인구(명)","","14650",
"면부","5~9세","총인구_남자(명)","","7443",
"면부","5~9세","총인구_여자(명)","","7207",
"면부","10~14세","총인구(명)","","16073",
"면부","10~14세","총인구_남자(명)","","8419",
"면부","10~14세","총인구_여자(명)","","7654",
"면부","15~19세","총인구(명)","","16299",
"면부","15~19세","총인구_남자(명)","","8940",
"면부","15~19세","총인구_여자(명)","","7359",
"면부","20~24세","총인구(명)","","20781",
"면부","20~24세","총인구_남자(명)","","12970",
"면부","20~24세","총인구_여자(명)","","7811",
"면부","25~29세","총인구(명)","","22922",
"면부","25~29세","총인구_남자(명)","","14074",
"면부","25~29세","총인구_여자(명)","","8848",
"면부","30~34세","총인구(명)","","20264",
"면부","30~34세","총인구_남자(명)","","11501",
"면부","30~34세","총인구_여자(명)","","8763",
"면부","35~39세","총인구(명)","","22856",
"면부","35~39세","총인구_남자(명)","","12820",
"면부","35~39세","총인구_여자(명)","","10036",
"면부","40~44세","총인구(명)","","25844",
"면부","40~44세","총인구_남자(명)","","14737",
"면부","40~44세","총인구_여자(명)","","11107",
"면부","45~49세","총인구(명)","","31641",
"면부","45~49세","총인구_남자(명)","","18312",
"면부","45~49세","총인구_여자(명)","","13329",
"면부","50~54세","총인구(명)","","42287",
"면부","50~54세","총인구_남자(명)","","23755",
"면부","50~54세","총인구_여자(명)","","18532",
"면부","55~59세","총인구(명)","","49652",
"면부","55~59세","총인구_남자(명)","","27104",
"면부","55~59세","총인구_여자(명)","","22548",
"면부","60~64세","총인구(명)","","59347",
"면부","60~64세","총인구_남자(명)","","30768",
"면부","60~64세","총인구_여자(명)","","28579",
"면부","65~69세","총인구(명)","","47558",
"면부","65~69세","총인구_남자(명)","","23695",
"면부","65~69세","총인구_여자(명)","","23863",
"면부","70~74세","총인구(명)","","45499",
"면부","70~74세","총인구_남자(명)","","21408",
"면부","70~74세","총인구_여자(명)","","24091",
"면부","75~79세","총인구(명)","","42323",
"면부","75~79세","총인구_남자(명)","","16809",
"면부","75~79세","총인구_여자(명)","","25514",
"면부","80~84세","총인구(명)","","39610",
"면부","80~84세","총인구_남자(명)","","13562",
"면부","80~84세","총인구_여자(명)","","26048",
"면부","85~89세","총인구(명)","","21019",
"면부","85~89세","총인구_남자(명)","","5770",
"면부","85~89세","총인구_여자(명)","","15249",
"면부","90~94세","총인구(명)","","6949",
"면부","90~94세","총인구_남자(명)","","1488",
"면부","90~94세","총인구_여자(명)","","5461",
"면부","95~99세","총인구(명)","","1347",
"면부","95~99세","총인구_남자(명)","","269",
"면부","95~99세","총인구_여자(명)","","1078",
"면부","100세이상","총인구(명)","","198",
"면부","100세이상","총인구_남자(명)","","23",
"면부","100세이상","총인구_여자(명)","","175",
"면부","15세미만","총인구(명)","","41929",
"면부","15세미만","총인구_남자(명)","","21671",
"면부","15세미만","총인구_여자(명)","","20258",
"면부","15~64세","총인구(명)","","311893",
"면부","15~64세","총인구_남자(명)","","174981",
"면부","15~64세","총인구_여자(명)","","136912",
"면부","65세이상","총인구(명)","","204503",
"면부","65세이상","총인구_남자(명)","","83024",
"면부","65세이상","총인구_여자(명)","","121479",
"면부","85세이상","총인구(명)","","29513",
"면부","85세이상","총인구_남자(명)","","7550",
"면부","85세이상","총인구_여자(명)","","21963",
"면부","평균연령","총인구(명)","","54.3",
"면부","평균연령","총인구_남자(명)","","51.3",
"면부","평균연령","총인구_여자(명)","","57.4",
"면부","중위연령","총인구(명)","","58.5",
"면부","중위연령","총인구_남자(명)","","55.2",
"면부","중위연령","총인구_여자(명)","","61.8",
"동부","합계","총인구(명)","","777942",
"동부","합계","총인구_남자(명)","","394527",
"동부","합계","총인구_여자(명)","","383415",
"동부","0~4세","총인구(명)","","25390",
"동부","0~4세","총인구_남자(명)","","12997",
"동부","0~4세","총인구_여자(명)","","12393",
"동부","5~9세","총인구(명)","","37656",
"동부","5~9세","총인구_남자(명)","","19151",
"동부","5~9세","총인구_여자(명)","","18505",
"동부","10~14세","총인구(명)","","40648",
"동부","10~14세","총인구_남자(명)","","20821",
"동부","10~14세","총인구_여자(명)","","19827",
"동부","15~19세","총인구(명)","","39430",
"동부","15~19세","총인구_남자(명)","","20705",
"동부","15~19세","총인구_여자(명)","","18725",
"동부","20~24세","총인구(명)","","48205",
"동부","20~24세","총인구_남자(명)","","27718",
"동부","20~24세","총인구_여자(명)","","20487",
"동부","25~29세","총인구(명)","","50374",
"동부","25~29세","총인구_남자(명)","","27951",
"동부","25~29세","총인구_여자(명)","","22423",
"동부","30~34세","총인구(명)","","42312",
"동부","30~34세","총인구_남자(명)","","22635",
"동부","30~34세","총인구_여자(명)","","19677",
"동부","35~39세","총인구(명)","","51355",
"동부","35~39세","총인구_남자(명)","","26726",
"동부","35~39세","총인구_여자(명)","","24629",
"동부","40~44세","총인구(명)","","59488",
"동부","40~44세","총인구_남자(명)","","30431",
"동부","40~44세","총인구_여자(명)","","29057",
"동부","45~49세","총인구(명)","","63743",
"동부","45~49세","총인구_남자(명)","","32367",
"동부","45~49세","총인구_여자(명)","","31376",
"동부","50~54세","총인구(명)","","71147",
"동부","50~54세","총인구_남자(명)","","36169",
"동부","50~54세","총인구_여자(명)","","34978",
"동부","55~59세","총인구(명)","","64284",
"동부","55~59세","총인구_남자(명)","","33033",
"동부","55~59세","총인구_여자(명)","","31251",
"동부","60~64세","총인구(명)","","60601",
"동부","60~64세","총인구_남자(명)","","29729",
"동부","60~64세","총인구_여자(명)","","30872",
"동부","65~69세","총인구(명)","","41741",
"동부","65~69세","총인구_남자(명)","","20428",
"동부","65~69세","총인구_여자(명)","","21313",
"동부","70~74세","총인구(명)","","32000",
"동부","70~74세","총인구_남자(명)","","15266",
"동부","70~74세","총인구_여자(명)","","16734",
"동부","75~79세","총인구(명)","","22431",
"동부","75~79세","총인구_남자(명)","","9767",
"동부","75~79세","총인구_여자(명)","","12664",
"동부","80~84세","총인구(명)","","15815",
"동부","80~84세","총인구_남자(명)","","5808",
"동부","80~84세","총인구_여자(명)","","10007",
"동부","85~89세","총인구(명)","","7808",
"동부","85~89세","총인구_남자(명)","","2173",
"동부","85~89세","총인구_여자(명)","","5635",
"동부","90~94세","총인구(명)","","2869",
"동부","90~94세","총인구_남자(명)","","554",
"동부","90~94세","총인구_여자(명)","","2315",
"동부","95~99세","총인구(명)","","563",
"동부","95~99세","총인구_남자(명)","","90",
"동부","95~99세","총인구_여자(명)","","473",
"동부","100세이상","총인구(명)","","82",
"동부","100세이상","총인구_남자(명)","","8",
"동부","100세이상","총인구_여자(명)","","74",
"동부","15세미만","총인구(명)","","103694",
"동부","15세미만","총인구_남자(명)","","52969",
"동부","15세미만","총인구_여자(명)","","50725",
"동부","15~64세","총인구(명)","","550939",
"동부","15~64세","총인구_남자(명)","","287464",
"동부","15~64세","총인구_여자(명)","","263475",
"동부","65세이상","총인구(명)","","123309",
"동부","65세이상","총인구_남자(명)","","54094",
"동부","65세이상","총인구_여자(명)","","69215",
"동부","85세이상","총인구(명)","","11322",
"동부","85세이상","총인구_남자(명)","","2825",
"동부","85세이상","총인구_여자(명)","","8497",
"동부","평균연령","총인구(명)","","42.8",
"동부","평균연령","총인구_남자(명)","","41.5",
"동부","평균연령","총인구_여자(명)","","44.1",
"동부","중위연령","총인구(명)","","44.5",
"동부","중위연령","총인구_남자(명)","","42.9",
"동부","중위연령","총인구_여자(명)","","46.1",
"목포시","합계","총인구(명)","","221178",
"목포시","합계","총인구_남자(명)","","110831",
"목포시","합계","총인구_여자(명)","","110347",
"목포시","0~4세","총인구(명)","","5868",
"목포시","0~4세","총인구_남자(명)","","3027",
"목포시","0~4세","총인구_여자(명)","","2841",
"목포시","5~9세","총인구(명)","","10672",
"목포시","5~9세","총인구_남자(명)","","5480",
"목포시","5~9세","총인구_여자(명)","","5192",
"목포시","10~14세","총인구(명)","","11948",
"목포시","10~14세","총인구_남자(명)","","6132",
"목포시","10~14세","총인구_여자(명)","","5816",
"목포시","15~19세","총인구(명)","","11201",
"목포시","15~19세","총인구_남자(명)","","5904",
"목포시","15~19세","총인구_여자(명)","","5297",
"목포시","20~24세","총인구(명)","","14067",
"목포시","20~24세","총인구_남자(명)","","8183",
"목포시","20~24세","총인구_여자(명)","","5884",
"목포시","25~29세","총인구(명)","","12438",
"목포시","25~29세","총인구_남자(명)","","6684",
"목포시","25~29세","총인구_여자(명)","","5754",
"목포시","30~34세","총인구(명)","","10334",
"목포시","30~34세","총인구_남자(명)","","5400",
"목포시","30~34세","총인구_여자(명)","","4934",
"목포시","35~39세","총인구(명)","","14219",
"목포시","35~39세","총인구_남자(명)","","7382",
"목포시","35~39세","총인구_여자(명)","","6837",
"목포시","40~44세","총인구(명)","","17530",
"목포시","40~44세","총인구_남자(명)","","9049",
"목포시","40~44세","총인구_여자(명)","","8481",
"목포시","45~49세","총인구(명)","","18723",
"목포시","45~49세","총인구_남자(명)","","9653",
"목포시","45~49세","총인구_여자(명)","","9070",
"목포시","50~54세","총인구(명)","","19124",
"목포시","50~54세","총인구_남자(명)","","9797",
"목포시","50~54세","총인구_여자(명)","","9327",
"목포시","55~59세","총인구(명)","","17389",
"목포시","55~59세","총인구_남자(명)","","8639",
"목포시","55~59세","총인구_여자(명)","","8750",
"목포시","60~64세","총인구(명)","","17861",
"목포시","60~64세","총인구_남자(명)","","8591",
"목포시","60~64세","총인구_여자(명)","","9270",
"목포시","65~69세","총인구(명)","","12671",
"목포시","65~69세","총인구_남자(명)","","6002",
"목포시","65~69세","총인구_여자(명)","","6669",
"목포시","70~74세","총인구(명)","","10240",
"목포시","70~74세","총인구_남자(명)","","4683",
"목포시","70~74세","총인구_여자(명)","","5557",
"목포시","75~79세","총인구(명)","","7886",
"목포시","75~79세","총인구_남자(명)","","3379",
"목포시","75~79세","총인구_여자(명)","","4507",
"목포시","80~84세","총인구(명)","","5444",
"목포시","80~84세","총인구_남자(명)","","1972",
"목포시","80~84세","총인구_여자(명)","","3472",
"목포시","85~89세","총인구(명)","","2466",
"목포시","85~89세","총인구_남자(명)","","665",
"목포시","85~89세","총인구_여자(명)","","1801",
"목포시","90~94세","총인구(명)","","877",
"목포시","90~94세","총인구_남자(명)","","179",
"목포시","90~94세","총인구_여자(명)","","698",
"목포시","95~99세","총인구(명)","","190",
"목포시","95~99세","총인구_남자(명)","","25",
"목포시","95~99세","총인구_여자(명)","","165",
"목포시","100세이상","총인구(명)","","30",
"목포시","100세이상","총인구_남자(명)","","5",
"목포시","100세이상","총인구_여자(명)","","25",
"목포시","15세미만","총인구(명)","","28488",
"목포시","15세미만","총인구_남자(명)","","14639",
"목포시","15세미만","총인구_여자(명)","","13849",
"목포시","15~64세","총인구(명)","","152886",
"목포시","15~64세","총인구_남자(명)","","79282",
"목포시","15~64세","총인구_여자(명)","","73604",
"목포시","65세이상","총인구(명)","","39804",
"목포시","65세이상","총인구_남자(명)","","16910",
"목포시","65세이상","총인구_여자(명)","","22894",
"목포시","85세이상","총인구(명)","","3563",
"목포시","85세이상","총인구_남자(명)","","874",
"목포시","85세이상","총인구_여자(명)","","2689",
"목포시","평균연령","총인구(명)","","43.8",
"목포시","평균연령","총인구_남자(명)","","42.3",
"목포시","평균연령","총인구_여자(명)","","45.4",
"목포시","중위연령","총인구(명)","","45.7",
"목포시","중위연령","총인구_남자(명)","","43.9",
"목포시","중위연령","총인구_여자(명)","","47.4",
"여수시","합계","총인구(명)","","268687",
"여수시","합계","총인구_남자(명)","","138498",
"여수시","합계","총인구_여자(명)","","130189",
"여수시","0~4세","총인구(명)","","8042",
"여수시","0~4세","총인구_남자(명)","","4100",
"여수시","0~4세","총인구_여자(명)","","3942",
"여수시","5~9세","총인구(명)","","11539",
"여수시","5~9세","총인구_남자(명)","","5817",
"여수시","5~9세","총인구_여자(명)","","5722",
"여수시","10~14세","총인구(명)","","12194",
"여수시","10~14세","총인구_남자(명)","","6204",
"여수시","10~14세","총인구_여자(명)","","5990",
"여수시","15~19세","총인구(명)","","11792",
"여수시","15~19세","총인구_남자(명)","","6418",
"여수시","15~19세","총인구_여자(명)","","5374",
"여수시","20~24세","총인구(명)","","14039",
"여수시","20~24세","총인구_남자(명)","","8602",
"여수시","20~24세","총인구_여자(명)","","5437",
"여수시","25~29세","총인구(명)","","16449",
"여수시","25~29세","총인구_남자(명)","","9710",
"여수시","25~29세","총인구_여자(명)","","6739",
"여수시","30~34세","총인구(명)","","13944",
"여수시","30~34세","총인구_남자(명)","","7873",
"여수시","30~34세","총인구_여자(명)","","6071",
"여수시","35~39세","총인구(명)","","16743",
"여수시","35~39세","총인구_남자(명)","","9093",
"여수시","35~39세","총인구_여자(명)","","7650",
"여수시","40~44세","총인구(명)","","19012",
"여수시","40~44세","총인구_남자(명)","","10081",
"여수시","40~44세","총인구_여자(명)","","8931",
"여수시","45~49세","총인구(명)","","20918",
"여수시","45~49세","총인구_남자(명)","","11122",
"여수시","45~49세","총인구_여자(명)","","9796",
"여수시","50~54세","총인구(명)","","23514",
"여수시","50~54세","총인구_남자(명)","","12308",
"여수시","50~54세","총인구_여자(명)","","11206",
"여수시","55~59세","총인구(명)","","22917",
"여수시","55~59세","총인구_남자(명)","","11922",
"여수시","55~59세","총인구_여자(명)","","10995",
"여수시","60~64세","총인구(명)","","23194",
"여수시","60~64세","총인구_남자(명)","","11355",
"여수시","60~64세","총인구_여자(명)","","11839",
"여수시","65~69세","총인구(명)","","17543",
"여수시","65~69세","총인구_남자(명)","","8602",
"여수시","65~69세","총인구_여자(명)","","8941",
"여수시","70~74세","총인구(명)","","14293",
"여수시","70~74세","총인구_남자(명)","","6926",
"여수시","70~74세","총인구_여자(명)","","7367",
"여수시","75~79세","총인구(명)","","9998",
"여수시","75~79세","총인구_남자(명)","","4351",
"여수시","75~79세","총인구_여자(명)","","5647",
"여수시","80~84세","총인구(명)","","7312",
"여수시","80~84세","총인구_남자(명)","","2723",
"여수시","80~84세","총인구_여자(명)","","4589",
"여수시","85~89세","총인구(명)","","3618",
"여수시","85~89세","총인구_남자(명)","","1011",
"여수시","85~89세","총인구_여자(명)","","2607",
"여수시","90~94세","총인구(명)","","1342",
"여수시","90~94세","총인구_남자(명)","","245",
"여수시","90~94세","총인구_여자(명)","","1097",
"여수시","95~99세","총인구(명)","","253",
"여수시","95~99세","총인구_남자(명)","","33",
"여수시","95~99세","총인구_여자(명)","","220",
"여수시","100세이상","총인구(명)","","31",
"여수시","100세이상","총인구_남자(명)","","X",
"여수시","100세이상","총인구_여자(명)","","29",
"여수시","15세미만","총인구(명)","","31775",
"여수시","15세미만","총인구_남자(명)","","16121",
"여수시","15세미만","총인구_여자(명)","","15654",
"여수시","15~64세","총인구(명)","","182522",
"여수시","15~64세","총인구_남자(명)","","98484",
"여수시","15~64세","총인구_여자(명)","","84038",
"여수시","65세이상","총인구(명)","","54390",
"여수시","65세이상","총인구_남자(명)","","23893",
"여수시","65세이상","총인구_여자(명)","","30497",
"여수시","85세이상","총인구(명)","","5244",
"여수시","85세이상","총인구_남자(명)","","1291",
"여수시","85세이상","총인구_여자(명)","","3953",
"여수시","평균연령","총인구(명)","","45.3",
"여수시","평균연령","총인구_남자(명)","","43.7",
"여수시","평균연령","총인구_여자(명)","","47.1",
"여수시","중위연령","총인구(명)","","47.7",
"여수시","중위연령","총인구_남자(명)","","45.7",
"여수시","중위연령","총인구_여자(명)","","49.7",
"순천시","합계","총인구(명)","","273827",
"순천시","합계","총인구_남자(명)","","136395",
"순천시","합계","총인구_여자(명)","","137432",
"순천시","0~4세","총인구(명)","","9323",
"순천시","0~4세","총인구_남자(명)","","4823",
"순천시","0~4세","총인구_여자(명)","","4500",
"순천시","5~9세","총인구(명)","","13308",
"순천시","5~9세","총인구_남자(명)","","6758",
"순천시","5~9세","총인구_여자(명)","","6550",
"순천시","10~14세","총인구(명)","","14189",
"순천시","10~14세","총인구_남자(명)","","7379",
"순천시","10~14세","총인구_여자(명)","","6810",
"순천시","15~19세","총인구(명)","","14082",
"순천시","15~19세","총인구_남자(명)","","7375",
"순천시","15~19세","총인구_여자(명)","","6707",
"순천시","20~24세","총인구(명)","","17540",
"순천시","20~24세","총인구_남자(명)","","9639",
"순천시","20~24세","총인구_여자(명)","","7901",
"순천시","25~29세","총인구(명)","","17618",
"순천시","25~29세","총인구_남자(명)","","9498",
"순천시","25~29세","총인구_여자(명)","","8120",
"순천시","30~34세","총인구(명)","","14943",
"순천시","30~34세","총인구_남자(명)","","7747",
"순천시","30~34세","총인구_여자(명)","","7196",
"순천시","35~39세","총인구(명)","","17531",
"순천시","35~39세","총인구_남자(명)","","8853",
"순천시","35~39세","총인구_여자(명)","","8678",
"순천시","40~44세","총인구(명)","","19603",
"순천시","40~44세","총인구_남자(명)","","9646",
"순천시","40~44세","총인구_여자(명)","","9957",
"순천시","45~49세","총인구(명)","","21835",
"순천시","45~49세","총인구_남자(명)","","10642",
"순천시","45~49세","총인구_여자(명)","","11193",
"순천시","50~54세","총인구(명)","","24918",
"순천시","50~54세","총인구_남자(명)","","12330",
"순천시","50~54세","총인구_여자(명)","","12588",
"순천시","55~59세","총인구(명)","","22947",
"순천시","55~59세","총인구_남자(명)","","11696",
"순천시","55~59세","총인구_여자(명)","","11251",
"순천시","60~64세","총인구(명)","","21359",
"순천시","60~64세","총인구_남자(명)","","10705",
"순천시","60~64세","총인구_여자(명)","","10654",
"순천시","65~69세","총인구(명)","","13865",
"순천시","65~69세","총인구_남자(명)","","6914",
"순천시","65~69세","총인구_여자(명)","","6951",
"순천시","70~74세","총인구(명)","","10867",
"순천시","70~74세","총인구_남자(명)","","5250",
"순천시","70~74세","총인구_여자(명)","","5617",
"순천시","75~79세","총인구(명)","","7980",
"순천시","75~79세","총인구_남자(명)","","3359",
"순천시","75~79세","총인구_여자(명)","","4621",
"순천시","80~84세","총인구(명)","","6523",
"순천시","80~84세","총인구_남자(명)","","2385",
"순천시","80~84세","총인구_여자(명)","","4138",
"순천시","85~89세","총인구(명)","","3770",
"순천시","85~89세","총인구_남자(명)","","1062",
"순천시","85~89세","총인구_여자(명)","","2708",
"순천시","90~94세","총인구(명)","","1305",
"순천시","90~94세","총인구_남자(명)","","283",
"순천시","90~94세","총인구_여자(명)","","1022",
"순천시","95~99세","총인구(명)","","273",
"순천시","95~99세","총인구_남자(명)","","47",
"순천시","95~99세","총인구_여자(명)","","226",
"순천시","100세이상","총인구(명)","","48",
"순천시","100세이상","총인구_남자(명)","","X",
"순천시","100세이상","총인구_여자(명)","","44",
"순천시","15세미만","총인구(명)","","36820",
"순천시","15세미만","총인구_남자(명)","","18960",
"순천시","15세미만","총인구_여자(명)","","17860",
"순천시","15~64세","총인구(명)","","192376",
"순천시","15~64세","총인구_남자(명)","","98131",
"순천시","15~64세","총인구_여자(명)","","94245",
"순천시","65세이상","총인구(명)","","44631",
"순천시","65세이상","총인구_남자(명)","","19304",
"순천시","65세이상","총인구_여자(명)","","25327",
"순천시","85세이상","총인구(명)","","5396",
"순천시","85세이상","총인구_남자(명)","","1396",
"순천시","85세이상","총인구_여자(명)","","4000",
"순천시","평균연령","총인구(명)","","43",
"순천시","평균연령","총인구_남자(명)","","41.6",
"순천시","평균연령","총인구_여자(명)","","44.3",
"순천시","중위연령","총인구(명)","","44.7",
"순천시","중위연령","총인구_남자(명)","","43.1",
"순천시","중위연령","총인구_여자(명)","","46.1",
"나주시","합계","총인구(명)","","115138",
"나주시","합계","총인구_남자(명)","","57482",
"나주시","합계","총인구_여자(명)","","57656",
"나주시","0~4세","총인구(명)","","4391",
"나주시","0~4세","총인구_남자(명)","","2275",
"나주시","0~4세","총인구_여자(명)","","2116",
"나주시","5~9세","총인구(명)","","5592",
"나주시","5~9세","총인구_남자(명)","","2864",
"나주시","5~9세","총인구_여자(명)","","2728",
"나주시","10~14세","총인구(명)","","4994",
"나주시","10~14세","총인구_남자(명)","","2536",
"나주시","10~14세","총인구_여자(명)","","2458",
"나주시","15~19세","총인구(명)","","4885",
"나주시","15~19세","총인구_남자(명)","","2523",
"나주시","15~19세","총인구_여자(명)","","2362",
"나주시","20~24세","총인구(명)","","5888",
"나주시","20~24세","총인구_남자(명)","","3219",
"나주시","20~24세","총인구_여자(명)","","2669",
"나주시","25~29세","총인구(명)","","7052",
"나주시","25~29세","총인구_남자(명)","","3782",
"나주시","25~29세","총인구_여자(명)","","3270",
"나주시","30~34세","총인구(명)","","7027",
"나주시","30~34세","총인구_남자(명)","","3636",
"나주시","30~34세","총인구_여자(명)","","3391",
"나주시","35~39세","총인구(명)","","7853",
"나주시","35~39세","총인구_남자(명)","","4091",
"나주시","35~39세","총인구_여자(명)","","3762",
"나주시","40~44세","총인구(명)","","8462",
"나주시","40~44세","총인구_남자(명)","","4458",
"나주시","40~44세","총인구_여자(명)","","4004",
"나주시","45~49세","총인구(명)","","7790",
"나주시","45~49세","총인구_남자(명)","","4345",
